Area,Category,Primary Production,Emissions|CO2,Emissions|CH4,Emissions|N2O,Land Use,Species,Product Type,Conversion,Protein Production,Emissions|CO2|Replacement,Land Use|Replacement
Belgium,pig_meat,1038990.0,0.0037126693320519576,0.04585576384314771,0.005178589317296212,0.015006133023185219,Pigs,Meat,7.616146230007608,136419.38700000013,0.00027283877400000023,0.001091355096000001
Belize,pig_meat,2060.0,7.399223428970536e-06,0.00012320374383528217,1.064904982940213e-05,2.9752580898527945e-05,Pigs,Meat,7.616146230007608,270.4780000000003,5.409560000000006e-07,2.1638240000000023e-06
Benin,pig_meat,6913.0,1.2068155053996688e-05,0.0007814037360060765,3.5034390950650566e-05,9.984446201530277e-05,Pigs,Meat,7.616146230007608,907.676900000001,1.8153538000000018e-06,7.261415200000007e-06
Bhutan,pig_meat,1113.0,3.1418658019402894e-06,0.00016375930139658423,7.998497617648798e-06,1.60750594854668e-05,Pigs,Meat,7.616146230007608,146.13690000000014,2.922738000000003e-07,1.1690952000000012e-06
Bolivia (Plurinational State of),pig_meat,111600.0,0.00040085113333646207,0.0066745329184550945,0.000576909689787028,0.0016118388486775334,Pigs,Meat,7.616146230007608,14653.080000000014,2.930616000000003e-05,0.00011722464000000011
Bosnia and Herzegovina,pig_meat,7749.0,2.7689847500043907e-05,0.00034200166894825896,3.862297868095779e-05,0.00011191881037994808,Pigs,Meat,7.616146230007608,1017.4437000000011,2.034887400000002e-06,8.139549600000008e-06
Botswana,pig_meat,332.0,5.795786891258354e-07,3.752727330450128e-05,1.6825427159866897e-06,4.7950761448113e-06,Pigs,Meat,7.616146230007608,43.59160000000004,8.718320000000008e-08,3.4873280000000034e-07
Brazil,pig_meat,4125728.0,0.01481902100930085,0.24675006584759762,0.021327710220659993,0.059587891303554325,Pigs,Meat,7.616146230007608,541708.0864000006,0.0010834161728000011,0.0043336646912000044
Brunei Darussalam,pig_meat,34.0,1.193022911196029e-07,2.660844138804828e-06,2.3675707721465752e-07,4.910620148300729e-07,Pigs,Meat,7.616146230007608,4.464200000000004,8.928400000000009e-09,3.5713600000000036e-08
Bulgaria,pig_meat,81590.0,0.0002692311280496782,0.002752458508532088,0.0003715931797571017,0.0011784044055878132,Pigs,Meat,7.616146230007608,10712.76700000001,2.1425534000000023e-05,8.57021360000001e-05
Burkina Faso,pig_meat,40973.0,7.152734225768932e-05,0.004631340268389551,0.00020764705633169472,0.0005917730568715464,Pigs,Meat,7.616146230007608,5379.754900000005,1.075950980000001e-05,4.303803920000004e-05
Burundi,pig_meat,10480.0,1.8295134524213116e-05,0.0011845958561179921,5.311158934801358e-05,0.00015136264457115187,Pigs,Meat,7.616146230007608,1376.0240000000015,2.7520480000000027e-06,1.100819200000001e-05
Cabo Verde,pig_meat,2418.0,4.221148404536958e-06,0.0002733161049707352,1.2254181588119927e-05,3.492317505467989e-05,Pigs,Meat,7.616146230007608,317.48340000000036,6.349668000000008e-07,2.539867200000003e-06
Cambodia,pig_meat,109595.0,0.00038455689986037885,0.008576918040950447,0.0007631585846276586,0.0015828806328029952,Pigs,Meat,7.616146230007608,14389.823500000015,2.877964700000003e-05,0.00011511858800000012
Cameroon,pig_meat,32157.0,5.613708405487798e-05,0.0036348329146170116,0.00016296845216260235,0.0004644435650261957,Pigs,Meat,7.616146230007608,4222.214100000005,8.444428200000008e-06,3.377771280000003e-05
Canada,pig_meat,2175284.0,0.004354000666813907,0.1283199349532231,0.005751920052171436,0.03141762776081236,Pigs,Meat,7.616146230007608,285614.7892000003,0.0005712295784000006,0.0022849183136000022
Central African Republic,pig_meat,20480.0,3.575232395571419e-05,0.0023149354134824884,0.00010379058681749219,0.000295792648932938,Pigs,Meat,7.616146230007608,2689.0240000000026,5.3780480000000056e-06,2.1512192000000022e-05
Chad,pig_meat,2645.0,4.617426604632033e-06,0.00029897481292290935,1.3404594830677092e-05,3.8201736153692437e-05,Pigs,Meat,7.616146230007608,347.28850000000034,6.945770000000007e-07,2.778308000000003e-06
Chile,pig_meat,536011.0,0.0019252743443621,0.03205755433829779,0.002770877596168769,0.007741607106796535,Pigs,Meat,7.616146230007608,70378.24430000008,0.00014075648860000013,0.0005630259544000005
"China, Hong Kong SAR",pig_meat,102294.0,0.00035893848728790176,0.008005540892202973,0.0007123184840175348,0.0014774322866184552,Pigs,Meat,7.616146230007608,13431.202200000014,2.6862404400000027e-05,0.0001074496176000001
"China, Macao SAR",pig_meat,6127.0,2.14989746379355e-05,0.000479499765836976,4.266501800277078e-05,8.849226367246637e-05,Pigs,Meat,7.616146230007608,804.4751000000008,1.6089502000000016e-06,6.4358008000000066e-06
"China, Taiwan Province of",pig_meat,819735.0,0.0028763606944390498,0.06415256088597578,0.005708178314428157,0.011839432962550876,Pigs,Meat,7.616146230007608,107631.20550000011,0.00021526241100000023,0.0008610496440000009
"China, mainland",pig_meat,42553071.0,0.1493140842492686,3.330208516426344,0.29631590342552366,0.6145940230137396,Pigs,Meat,7.616146230007608,5587218.222300006,0.011174436444600012,0.04469774577840005
Colombia,pig_meat,422077.0,0.001516039819043494,0.025243430381924465,0.0021819024295361956,0.006096058295100961,Pigs,Meat,7.616146230007608,55418.710100000055,0.0001108374202000001,0.0004433496808000004
Congo,pig_meat,1818.0,3.1737170386468943e-06,0.00020549573152886543,9.213441739951211e-06,2.6257374792972722e-05,Pigs,Meat,7.616146230007608,238.70340000000024,4.774068000000005e-07,1.909627200000002e-06
Cook Islands,pig_meat,267.0,8.771583732452898e-07,5.170031292709819e-05,7.188878768523892e-07,3.85628111645969e-06,Pigs,Meat,7.616146230007608,35.057100000000034,7.011420000000007e-08,2.8045680000000026e-07
Costa Rica,pig_meat,64980.0,0.00023339880505558516,0.0038863006186488527,0.00033591031937599535,0.0009385061683428864,Pigs,Meat,7.616146230007608,8531.874000000009,1.706374800000002e-05,6.825499200000008e-05
Croatia,pig_meat,120800.0,0.00043166003071432496,0.005331501046451115,0.0006020977964459545,0.0017447144526903766,Pigs,Meat,7.616146230007608,15861.040000000017,3.172208000000003e-05,0.00012688832000000013
Cuba,pig_meat,234864.0,0.0008435976754474447,0.014046662180645493,0.001214115747151797,0.003392140854442654,Pigs,Meat,7.616146230007608,30837.64320000003,6.167528640000006e-05,0.00024670114560000026
Cyprus,pig_meat,43350.0,0.00022706836328223142,0.002723720613684321,0.0002407510567059237,0.000626104068908343,Pigs,Meat,7.616146230007608,5691.855000000006,1.1383710000000012e-05,4.553484000000005e-05
Czechia,pig_meat,218610.0,0.000721370473133229,0.007374861558404214,0.0009956365366674837,0.0031573843253530067,Pigs,Meat,7.616146230007608,28703.49300000003,5.740698600000006e-05,0.00022962794400000023
Democratic People's Republic of Korea,pig_meat,114667.0,0.00040235399458269137,0.008973853378362743,0.0007984771697933275,0.0016561355310152931,Pigs,Meat,7.616146230007608,15055.777100000016,3.0111554200000033e-05,0.00012044621680000013
Democratic Republic of the Congo,pig_meat,26092.0,4.5549298664672584e-05,0.0029492819730754442,0.00013223164019736356,0.0003768467673807724,Pigs,Meat,7.616146230007608,3425.8796000000034,6.851759200000006e-06,2.7407036800000025e-05
Denmark,pig_meat,1500400.0,0.005361446275527923,0.06622006763323884,0.007478373624068793,0.021670277854442394,Pigs,Meat,7.616146230007608,197002.5200000002,0.00039400504000000033,0.0015760201600000013
Dominica,pig_meat,426.0,1.530130670262839e-06,2.5478055763995247e-05,2.2021821491870425e-06,6.15271818581209e-06,Pigs,Meat,7.616146230007608,55.93380000000006,1.1186760000000012e-07,4.4747040000000047e-07
Dominican Republic,pig_meat,79943.0,0.00028714374688455904,0.0047812023754485265,0.0004132606750057741,0.001154616783869427,Pigs,Meat,7.616146230007608,10496.515900000011,2.0993031800000022e-05,8.397212720000009e-05
Ecuador,pig_meat,240772.0,0.0008648183608932495,0.01440000573335367,0.0012446568085071892,0.0034774701010195975,Pigs,Meat,7.616146230007608,31613.363600000033,6.322672720000007e-05,0.00025290690880000027
Egypt,pig_meat,682.0,3.5723327279926603e-06,4.2850691084952866e-05,3.7875944792027673e-06,9.850126297473816e-06,Pigs,Meat,7.616146230007608,89.5466000000001,1.790932000000002e-07,7.163728000000008e-07
El Salvador,pig_meat,2822.0,1.0136217726482938e-05,0.0001687771675258089,1.4588164377947965e-05,4.075814723089605e-05,Pigs,Meat,7.616146230007608,370.5286000000004,7.410572000000008e-07,2.964228800000003e-06
Equatorial Guinea,pig_meat,168.0,2.9328078244921796e-07,1.8989704563723543e-05,8.514071574872405e-07,2.4264240732780074e-06,Pigs,Meat,7.616146230007608,22.058400000000024,4.4116800000000046e-08,1.7646720000000018e-07
Estonia,pig_meat,45290.0,0.00016183677807162067,0.001998871542994793,0.00022573683113441456,0.0006541234897545294,Pigs,Meat,7.616146230007608,5946.577000000007,1.1893154000000013e-05,4.757261600000005e-05
Eswatini,pig_meat,1366.0,2.384652076343046e-06,0.00015440438353599023,6.922751054330777e-06,1.9729138595819988e-05,Pigs,Meat,7.616146230007608,179.3558000000002,3.5871160000000037e-07,1.4348464000000015e-06
Ethiopia,pig_meat,2108.0,3.679975532160425e-06,0.00023827557869243588,1.0683132666566092e-05,3.044584491946452e-05,Pigs,Meat,7.616146230007608,276.78040000000027,5.535608000000005e-07,2.214243200000002e-06
Fiji,pig_meat,4106.0,1.3489184571330187e-05,0.000795061741118596,1.1055257012568952e-05,5.930295979094939e-05,Pigs,Meat,7.616146230007608,539.1178000000006,1.078235600000001e-06,4.312942400000004e-06
Finland,pig_meat,168950.0,0.0006037165744137848,0.0074565985248171845,0.0008420895919664239,0.002440144923692377,Pigs,Meat,7.616146230007608,22183.135000000024,4.436627000000005e-05,0.0001774650800000002
France,pig_meat,2200350.0,0.007862608845879677,0.09711232059237343,0.010967101708690861,0.03177965600974562,Pigs,Meat,7.616146230007608,288905.9550000003,0.0005778119100000006,0.0023112476400000024
French Polynesia,pig_meat,830.0,2.726747002972249e-06,0.0001607163285748745,2.2347450853463784e-06,1.198769036202825e-05,Pigs,Meat,7.616146230007608,108.97900000000011,2.1795800000000024e-07,8.71832000000001e-07
Gabon,pig_meat,3551.0,6.1990479671260295e-06,0.00040138357682013273,1.7996112001411853e-05,5.128709454887026e-05,Pigs,Meat,7.616146230007608,466.2463000000005,9.324926000000009e-07,3.7299704000000035e-06
Gambia,pig_meat,200.0,3.4914378863002135e-07,2.260679114728993e-05,1.0135799493895722e-06,2.8886000872357227e-06,Pigs,Meat,7.616146230007608,26.260000000000026,5.252000000000005e-08,2.100800000000002e-07
Georgia,pig_meat,18300.0,9.58558488596271e-05,0.0011498059338044537,0.00010163193397274288,0.00026430690798206867,Pigs,Meat,7.616146230007608,2402.7900000000027,4.805580000000006e-06,1.9222320000000022e-05
Germany,pig_meat,5232000.0,0.01869573907862043,0.2309140188330483,0.02607761317057313,0.07556577828208651,Pigs,Meat,7.616146230007608,686961.6000000007,0.0013739232000000014,0.005495692800000005
Ghana,pig_meat,25651.0,4.477943661074339e-05,0.00289943399859567,0.00012999669640895956,0.0003704774041884176,Pigs,Meat,7.616146230007608,3367.9763000000034,6.735952600000007e-06,2.694381040000003e-05
Greece,pig_meat,86200.0,0.00030802230668522195,0.0038044320381132955,0.0004296426328943815,0.0012449866375985965,Pigs,Meat,7.616146230007608,11318.060000000012,2.2636120000000027e-05,9.054448000000011e-05
Grenada,pig_meat,218.0,7.830246152988237e-07,1.3038066095190057e-05,1.1269382829173129e-06,3.1485740950869377e-06,Pigs,Meat,7.616146230007608,28.62340000000003,5.724680000000005e-08,2.289872000000002e-07
Guatemala,pig_meat,65484.0,0.00023520910049645952,0.003916443670538649,0.00033851571797503355,0.0009457854405627204,Pigs,Meat,7.616146230007608,8598.049200000009,1.7196098400000017e-05,6.878439360000007e-05
Guinea,pig_meat,2417.0,4.219402685593808e-06,0.0002732030710149988,1.224911368837298e-05,3.490873205424371e-05,Pigs,Meat,7.616146230007608,317.35210000000035,6.347042000000007e-07,2.5388168000000027e-06
Guinea-Bissau,pig_meat,11856.0,2.0697243789987667e-05,0.001340130579211347,6.008501939981383e-05,0.00017123621317133365,Pigs,Meat,7.616146230007608,1556.6928000000016,3.1133856000000034e-06,1.2453542400000013e-05
Guyana,pig_meat,952.0,3.4194469438737623e-06,5.693687579183915e-05,4.921308464849917e-06,1.374973641524204e-05,Pigs,Meat,7.616146230007608,124.99760000000013,2.4999520000000026e-07,9.99980800000001e-07
Haiti,pig_meat,32016.0,0.00011499686276792266,0.001914801486713784,0.00016550484433890225,0.0004624071019646945,Pigs,Meat,7.616146230007608,4203.700800000004,8.40740160000001e-06,3.362960640000004e-05
Honduras,pig_meat,10262.0,3.685962661558041e-05,0.0006137460287561484,5.3048810363749836e-05,0.00014821407047606495,Pigs,Meat,7.616146230007608,1347.4006000000013,2.6948012000000027e-06,1.077920480000001e-05
Hungary,pig_meat,462060.0,0.0015247081140658699,0.015587706562720146,0.0021044042730551096,0.006673532781540691,Pigs,Meat,7.616146230007608,60668.47800000006,0.00012133695600000012,0.00048534782400000046
Iceland,pig_meat,6533.0,2.334466043589971e-05,0.0002883335789442478,3.256212669024355e-05,9.435612184955489e-05,Pigs,Meat,7.616146230007608,857.782900000001,1.7155658000000019e-06,6.8622632000000075e-06
India,pig_meat,360043.0,0.0010163583009236187,0.05297429483623574,0.0025874241489228446,0.005200101206043057,Pigs,Meat,7.616146230007608,47273.64590000005,9.454729180000008e-05,0.00037818916720000034
Indonesia,pig_meat,224018.0,0.0007860547250597413,0.017531675949611174,0.0015599366742197987,0.003235492071711861,Pigs,Meat,7.616146230007608,29413.563400000032,5.882712680000006e-05,0.00023530850720000025
Iran (Islamic Republic of),pig_meat,0.0,0.0,0.0,0.0,0.0,Pigs,Meat,7.616146230007608,0.0,0.0,0.0
Ireland,pig_meat,304370.0,0.0010876189035473433,0.013433352429704682,0.0015170571713928407,0.004396016042759685,Pigs,Meat,7.616146230007608,39963.78100000004,7.992756200000008e-05,0.0003197102480000003
Israel,pig_meat,13600.0,7.123713357873927e-05,0.0008545005846852771,7.552974328028978e-05,0.00019642480593202915,Pigs,Meat,7.616146230007608,1785.6800000000019,3.5713600000000038e-06,1.4285440000000015e-05
Italy,pig_meat,1464490.0,0.005233127470039916,0.0646351818503079,0.007299389088718013,0.021151629708779218,Pigs,Meat,7.616146230007608,192287.53700000021,0.0003845750740000004,0.0015383002960000017
Jamaica,pig_meat,8355.0,3.0009957159732445e-05,0.0004996928542445548,4.3190685109055735e-05,0.00012067126864427232,Pigs,Meat,7.616146230007608,1097.0115000000012,2.194023000000002e-06,8.776092000000009e-06
Japan,pig_meat,1278870.0,0.004487415324827252,0.10008452187627445,0.008905338921691446,0.018470719967815744,Pigs,Meat,7.616146230007608,167915.63100000017,0.00033583126200000034,0.0013433250480000014
Kazakhstan,pig_meat,86353.0,0.0004523191320532994,0.0054256388962740975,0.0004795749942266812,0.001247196416665332,Pigs,Meat,7.616146230007608,11338.148900000011,2.2676297800000023e-05,9.07051912000001e-05
Kenya,pig_meat,14441.0,2.5209927258030692e-05,0.0016323233547900695,7.318554024567405e-05,0.00020857136929885536,Pigs,Meat,7.616146230007608,1896.103300000002,3.7922066000000043e-06,1.5168826400000017e-05
Kiribati,pig_meat,987.0,3.2425292673898916e-06,0.00019111688711253148,2.6574619267914165e-06,1.4255241430508293e-05,Pigs,Meat,7.616146230007608,129.59310000000013,2.591862000000003e-07,1.0367448000000011e-06
Kyrgyzstan,pig_meat,20702.0,0.00010843758377551913,0.0013007258164819562,0.00011497181951386464,0.00029899899502976965,Pigs,Meat,7.616146230007608,2718.172600000003,5.4363452000000055e-06,2.1745380800000022e-05
Lao People's Democratic Republic,pig_meat,85855.0,0.00030125582953157375,0.00671902275109084,0.0005978464371842476,0.0012400038024481148,Pigs,Meat,7.616146230007608,11272.761500000011,2.2545523000000023e-05,9.018209200000009e-05
Latvia,pig_meat,40680.0,0.000145363659349824,0.0017954094583578755,0.0002027594235051443,0.0005875412577437461,Pigs,Meat,7.616146230007608,5341.284000000006,1.0682568000000011e-05,4.2730272000000044e-05
Lebanon,pig_meat,640.0,3.352335697823024e-06,4.021179222048363e-05,3.5543408602489307e-06,9.243520279154313e-06,Pigs,Meat,7.616146230007608,84.03200000000008,1.6806400000000017e-07,6.722560000000007e-07
Lesotho,pig_meat,1963.0,3.42684628540366e-06,0.00022188565511065066,9.948287203258651e-06,2.835160985621862e-05,Pigs,Meat,7.616146230007608,257.74190000000027,5.154838000000006e-07,2.0619352000000024e-06
Liberia,pig_meat,13485.0,2.354101994837919e-05,0.0015242628931060236,6.83406280875919e-05,0.00019476386088186862,Pigs,Meat,7.616146230007608,1770.5805000000018,3.541161000000004e-06,1.4164644000000015e-05
Lithuania,pig_meat,77660.0,0.00027750594358670925,0.0034275196296969664,0.0003870771098674903,0.0011216434138736312,Pigs,Meat,7.616146230007608,10196.75800000001,2.039351600000002e-05,8.157406400000009e-05
Luxembourg,pig_meat,12960.0,4.631054634153685e-05,0.0005719888539901197,6.459592253261235e-05,0.00018718128565287483,Pigs,Meat,7.616146230007608,1701.6480000000017,3.4032960000000034e-06,1.3613184000000013e-05
Madagascar,pig_meat,44628.0,7.790794499490297e-05,0.005044479376606275,0.00022617022990678912,0.0006445622234657792,Pigs,Meat,7.616146230007608,5859.656400000006,1.1719312800000012e-05,4.687725120000005e-05
Malawi,pig_meat,314979.0,0.0005498648069944775,0.03560332234391117,0.00159628199439389,0.0045492418343871036,Pigs,Meat,7.616146230007608,41356.742700000046,8.27134854000001e-05,0.0003308539416000004
Malaysia,pig_meat,225378.0,0.0007908268167045254,0.017638109715163372,0.001569406957308385,0.003255134552305064,Pigs,Meat,7.616146230007608,29592.13140000003,5.9184262800000065e-05,0.00023673705120000026
Mali,pig_meat,2619.0,4.5720379121101294e-06,0.00029603593007376165,1.3272829437256446e-05,3.782621814235179e-05,Pigs,Meat,7.616146230007608,343.87470000000036,6.877494000000007e-07,2.7509976000000027e-06
Malta,pig_meat,4410.0,1.5758449796772955e-05,0.0001946350961494157,2.198055697290281e-05,6.369363192354768e-05,Pigs,Meat,7.616146230007608,579.0330000000006,1.1580660000000012e-06,4.632264000000005e-06
Mauritania,pig_meat,0.0,0.0,0.0,0.0,0.0,Pigs,Meat,7.616146230007608,0.0,0.0,0.0
Mauritius,pig_meat,600.0,1.0474313658900642e-06,6.782037344186979e-05,3.0407398481687163e-06,8.66580026170717e-06,Pigs,Meat,7.616146230007608,78.78000000000009,1.5756000000000017e-07,6.302400000000007e-07
Mexico,pig_meat,1600446.0,0.005748571621360282,0.09571890243019517,0.008273412234595788,0.02311524227608032,Pigs,Meat,7.616146230007608,210138.55980000022,0.00042027711960000046,0.0016811084784000019
Micronesia (Federated States of),pig_meat,1048.0,3.442928745921587e-06,0.00020292856909213066,2.821702228244584e-06,1.5136264457115188e-05,Pigs,Meat,7.616146230007608,137.60240000000013,2.752048000000003e-07,1.1008192000000012e-06
Mongolia,pig_meat,244.0,8.561693833289149e-07,1.9095469702011124e-05,1.6990802011875424e-06,3.524092106427582e-06,Pigs,Meat,7.616146230007608,32.037200000000034,6.407440000000007e-08,2.562976000000003e-07
Montenegro,pig_meat,2831.0,1.0116138633710712e-05,0.00012494602204058864,1.41104210408816e-05,4.0888134234821655e-05,Pigs,Meat,7.616146230007608,371.7103000000004,7.434206000000008e-07,2.973682400000003e-06
Morocco,pig_meat,633.0,3.3156695261280846e-06,3.9771975743072084e-05,3.5154652570899584e-06,9.142419276101063e-06,Pigs,Meat,7.616146230007608,83.11290000000008,1.6622580000000017e-07,6.649032000000007e-07
Mozambique,pig_meat,97370.0,0.0001699806534945259,0.011006116270058102,0.0004934613983603132,0.0014063149524707118,Pigs,Meat,7.616146230007608,12784.681000000013,2.5569362000000026e-05,0.0001022774480000001
Myanmar,pig_meat,1234509.0,0.004331757414934408,0.09661282461622969,0.008596433606917342,0.017830014025466426,Pigs,Meat,7.616146230007608,162091.03170000017,0.0003241820634000003,0.0012967282536000013
Namibia,pig_meat,6346.0,1.1078332413230578e-05,0.0007173134831035094,3.2160891794131126e-05,9.165528076798948e-05,Pigs,Meat,7.616146230007608,833.2298000000009,1.6664596000000017e-06,6.665838400000007e-06
Nauru,pig_meat,76.0,2.4967803882637463e-07,1.4716193941795738e-05,2.0462726082689732e-07,1.0976680331495747e-06,Pigs,Meat,7.616146230007608,9.97880000000001,1.995760000000002e-08,7.983040000000008e-08
Nepal,pig_meat,28579.0,8.067509681370309e-05,0.004204921001449219,0.00020538100935739892,0.00041276650946554864,Pigs,Meat,7.616146230007608,3752.4227000000037,7.504845400000008e-06,3.001938160000003e-05
Netherlands,pig_meat,1628290.0,0.005818441319634339,0.07186448542157191,0.008115809776282975,0.023517393180225277,Pigs,Meat,7.616146230007608,213794.47700000022,0.00042758895400000043,0.0017103558160000017
New Caledonia,pig_meat,2791.0,9.169097452163311e-06,0.0005404328590993671,7.514666907471979e-06,4.031041421737451e-05,Pigs,Meat,7.616146230007608,366.4583000000004,7.329166000000008e-07,2.9316664000000033e-06
New Zealand,pig_meat,44129.0,0.00014497423914959322,0.008544880558651371,0.00011881574201355462,0.0006373551662481261,Pigs,Meat,7.616146230007608,5794.137700000006,1.1588275400000012e-05,4.635310160000005e-05
Nicaragua,pig_meat,11898.0,4.273590308635507e-05,0.0007115913321127124,6.150601692729444e-05,0.00017184281918965316,Pigs,Meat,7.616146230007608,1562.2074000000016,3.124414800000003e-06,1.2497659200000012e-05
Niger,pig_meat,1517.0,2.648255636758712e-06,0.00017147251085219414,7.688003916119904e-06,2.1910031661682958e-05,Pigs,Meat,7.616146230007608,199.18210000000022,3.9836420000000044e-07,1.5934568000000018e-06
Nigeria,pig_meat,302027.0,0.0005272542552427973,0.03413930654921267,0.0015306425568714216,0.004362176092737718,Pigs,Meat,7.616146230007608,39656.145100000045,7.931229020000009e-05,0.00031724916080000035
Niue,pig_meat,64.0,2.1025519059063126e-07,1.2392584372038516e-05,1.7231769332791353e-07,9.243520279154313e-07,Pigs,Meat,7.616146230007608,8.403200000000009,1.6806400000000017e-08,6.722560000000007e-08
North Macedonia,pig_meat,13384.0,4.782564446258713e-05,0.0005907020695836235,6.67092459241114e-05,0.00019330511783781457,Pigs,Meat,7.616146230007608,1757.319200000002,3.514638400000004e-06,1.4058553600000016e-05
Norway,pig_meat,132242.0,0.00047254623991493185,0.005836493057821096,0.0006591276224967378,0.0019099712636811324,Pigs,Meat,7.616146230007608,17363.374600000017,3.472674920000003e-05,0.00013890699680000013
Panama,pig_meat,44083.0,0.000158339789523936,0.0026365003104324007,0.00022788449690754083,0.0006366907882280619,Pigs,Meat,7.616146230007608,5788.097900000006,1.1576195800000012e-05,4.630478320000005e-05
Papua New Guinea,pig_meat,82545.0,0.00027117991730161967,0.01598352932796749,0.00022224943743363472,0.0011921974710043636,Pigs,Meat,7.616146230007608,10838.158500000012,2.1676317000000025e-05,8.67052680000001e-05
Paraguay,pig_meat,58641.0,0.00021063002965935012,0.0035071799719634867,0.00030314122866309236,0.0008469519885779502,Pigs,Meat,7.616146230007608,7699.563300000008,1.5399126600000017e-05,6.159650640000007e-05
Peru,pig_meat,173259.0,0.0006223213845048573,0.010362212355901531,0.0008956522933943609,0.0025023798125718704,Pigs,Meat,7.616146230007608,22748.906700000025,4.549781340000005e-05,0.0001819912536000002
Philippines,pig_meat,1840824.0,0.00645925061023388,0.14406311032268407,0.0128184738207822,0.026587021834928063,Pigs,Meat,7.616146230007608,241700.19120000026,0.0004834003824000005,0.001933601529600002
Poland,pig_meat,1988840.0,0.006562785104918765,0.06709400147210393,0.009057965187254739,0.028724816987489476,Pigs,Meat,7.616146230007608,261134.69200000027,0.0005222693840000005,0.002089077536000002
Portugal,pig_meat,387920.0,0.0013861718469760011,0.01712082687035858,0.0019334915330903534,0.005602728729202408,Pigs,Meat,7.616146230007608,50933.89600000005,0.00010186779200000011,0.00040747116800000043
Puerto Rico,pig_meat,8284.0,2.97549353813553e-05,0.0004954465116172222,4.282365475085789e-05,0.00011964581561330364,Pigs,Meat,7.616146230007608,1087.6892000000012,2.175378400000002e-06,8.701513600000008e-06
Republic of Korea,pig_meat,1364000.0,0.004786127208445247,0.10674680603911137,0.009498136862376261,0.01970025259494763,Pigs,Meat,7.616146230007608,179093.2000000002,0.0003581864000000004,0.0014327456000000015
Republic of Moldova,pig_meat,64943.0,0.00021429926644111108,0.0021908679117489814,0.0002957761474808856,0.0009379717773267478,Pigs,Meat,7.616146230007608,8527.01590000001,1.705403180000002e-05,6.821612720000008e-05
Romania,pig_meat,398730.0,0.0013157314338429736,0.013451253598565997,0.0018159743665222348,0.005758857563917499,Pigs,Meat,7.616146230007608,52353.249000000054,0.00010470649800000011,0.00041882599200000043
Russian Federation,pig_meat,3936829.0,0.010776192120300194,0.10546696284589785,0.014403027837584818,0.05685962296416062,Pigs,Meat,7.616146230007608,516905.64770000055,0.001033811295400001,0.004135245181600004
Rwanda,pig_meat,9534.0,1.6643684403993117e-05,0.0010776657339913109,4.83173561874009e-05,0.0001376995661585269,Pigs,Meat,7.616146230007608,1251.8142000000014,2.5036284000000027e-06,1.001451360000001e-05
Saint Kitts and Nevis,pig_meat,41.0,1.4726609737271456e-07,2.4521133481779467e-06,2.1194710825509097e-07,5.921630178833231e-07,Pigs,Meat,7.616146230007608,5.3833000000000055,1.0766600000000011e-08,4.3066400000000045e-08
Saint Lucia,pig_meat,809.0,2.905811531086002e-06,4.8384382894535586e-05,4.182078306789477e-06,1.1684387352868499e-05,Pigs,Meat,7.616146230007608,106.22170000000011,2.1244340000000023e-07,8.497736000000009e-07
Saint Vincent and the Grenadines,pig_meat,364.0,1.307435596187027e-06,2.1769981920409085e-05,1.881676765972027e-06,5.257252158769015e-06,Pigs,Meat,7.616146230007608,47.79320000000005,9.55864000000001e-08,3.823456000000004e-07
Samoa,pig_meat,2535.0,8.328076689800784e-06,0.000490862521611213,6.825396134160325e-06,3.661300610571279e-05,Pigs,Meat,7.616146230007608,332.84550000000036,6.656910000000007e-07,2.662764000000003e-06
Sao Tome and Principe,pig_meat,543.0,9.479253861305079e-07,6.137743796489217e-05,2.7518695625926886e-06,7.842549236844988e-06,Pigs,Meat,7.616146230007608,71.29590000000007,1.4259180000000016e-07,5.703672000000006e-07
Senegal,pig_meat,16948.0,2.9586444648508007e-05,0.001915699481821349,8.589076491127234e-05,0.00024477997139235515,Pigs,Meat,7.616146230007608,2225.2724000000026,4.450544800000006e-06,1.7802179200000023e-05
Serbia,pig_meat,301590.0,0.0009951883307819888,0.01017421205525423,0.0013735603270369444,0.004355864501547109,Pigs,Meat,7.616146230007608,39598.76700000004,7.919753400000008e-05,0.00031679013600000033
Seychelles,pig_meat,457.0,7.977935570195988e-07,5.165651777155749e-05,2.3160301843551725e-06,6.600451199333627e-06,Pigs,Meat,7.616146230007608,60.004100000000065,1.2000820000000012e-07,4.800328000000005e-07
Sierra Leone,pig_meat,1458.0,2.545258219112856e-06,0.0001648035074637436,7.38899783104998e-06,2.105789463594842e-05,Pigs,Meat,7.616146230007608,191.43540000000021,3.8287080000000045e-07,1.5314832000000018e-06
Singapore,pig_meat,22720.0,7.9722001595217e-05,0.0017780699656954617,0.00015820943512697116,0.0003281449699099781,Pigs,Meat,7.616146230007608,2983.136000000003,5.966272000000007e-06,2.3865088000000027e-05
Slovakia,pig_meat,72350.0,0.0002387409255349212,0.0024407448595697586,0.00032951055957134833,0.0010449510815575228,Pigs,Meat,7.616146230007608,9499.55500000001,1.899911000000002e-05,7.599644000000008e-05
Slovenia,pig_meat,32210.0,0.00011509743037506959,0.0014215864959121723,0.00016054279820798174,0.00046520904404931314,Pigs,Meat,7.616146230007608,4229.173000000004,8.45834600000001e-06,3.383338400000004e-05
